"gene.name"	"DE"	"in.module"	"Coarse.module"	"Fine.module"
"10926"	"gm4133"	FALSE	FALSE	NA	NA
"10927"	"gm4141"	FALSE	FALSE	NA	NA
"10928"	"gm4175"	FALSE	FALSE	NA	NA
"10929"	"gm4177"	FALSE	FALSE	NA	NA
"10930"	"gm4181"	FALSE	FALSE	NA	NA
"10931"	"gm4187"	FALSE	FALSE	NA	NA
"10932"	"gm4189"	FALSE	FALSE	NA	NA
"10933"	"gm4201"	FALSE	FALSE	NA	NA
"10934"	"gm4211"	FALSE	FALSE	NA	NA
"10935"	"gm4214"	FALSE	FALSE	NA	NA
"10936"	"gm4216"	FALSE	FALSE	NA	NA
"10937"	"gm4219"	FALSE	FALSE	NA	NA
"10938"	"gm4221"	FALSE	FALSE	NA	NA
"10939"	"gm4222"	FALSE	FALSE	NA	NA
"10940"	"gm4245"	TRUE	FALSE	NA	NA
"10941"	"gm4262"	FALSE	FALSE	NA	NA
"10942"	"gm4271"	FALSE	FALSE	NA	NA
"10943"	"gm4279"	FALSE	FALSE	NA	NA
"10944"	"gm428"	FALSE	FALSE	NA	NA
"10945"	"gm4285"	FALSE	FALSE	NA	NA
"10946"	"gm4294"	FALSE	FALSE	NA	NA
"10947"	"gm4297"	FALSE	FALSE	NA	NA
"10948"	"gm4301"	FALSE	FALSE	NA	NA
"10949"	"gm4302"	FALSE	FALSE	NA	NA
"10950"	"gm4303"	FALSE	FALSE	NA	NA
"10951"	"gm4305"	FALSE	FALSE	NA	NA
"10952"	"gm4307"	FALSE	FALSE	NA	NA
"10953"	"gm4308"	FALSE	FALSE	NA	NA
"10954"	"gm4312"	FALSE	FALSE	NA	NA
"10955"	"gm4322"	FALSE	FALSE	NA	NA
"10956"	"gm4340"	FALSE	FALSE	NA	NA
"10957"	"gm4342"	FALSE	FALSE	NA	NA
"10958"	"gm4349"	FALSE	FALSE	NA	NA
"10959"	"gm4353"	FALSE	FALSE	NA	NA
"10960"	"gm436"	FALSE	FALSE	NA	NA
"10961"	"gm438"	FALSE	FALSE	NA	NA
"10962"	"gm44"	FALSE	FALSE	NA	NA
"10963"	"gm4409"	FALSE	FALSE	NA	NA
"10964"	"gm4419"	FALSE	FALSE	NA	NA
"10965"	"gm4425"	FALSE	FALSE	NA	NA
"10966"	"gm4450"	FALSE	FALSE	NA	NA
"10967"	"gm4461"	FALSE	FALSE	NA	NA
"10968"	"gm4473"	FALSE	FALSE	NA	NA
"10969"	"gm4477"	FALSE	FALSE	NA	NA
"10970"	"gm4491"	FALSE	FALSE	NA	NA
"10971"	"gm4498"	FALSE	FALSE	NA	NA
"10972"	"gm4524"	FALSE	FALSE	NA	NA
"10973"	"gm4535"	FALSE	FALSE	NA	NA
"10974"	"gm454"	FALSE	FALSE	NA	NA
"10975"	"gm4540"	FALSE	FALSE	NA	NA
"10976"	"gm4545"	FALSE	FALSE	NA	NA
"10977"	"gm4553"	FALSE	FALSE	NA	NA
"10978"	"gm4559"	FALSE	FALSE	NA	NA
"10979"	"gm4567"	FALSE	FALSE	NA	NA
"10980"	"gm4577"	FALSE	FALSE	NA	NA
"10981"	"gm46"	FALSE	FALSE	NA	NA
"10982"	"gm4604"	FALSE	FALSE	NA	NA
"10983"	"gm4609"	FALSE	FALSE	NA	NA
"10984"	"gm4613"	FALSE	FALSE	NA	NA
"10985"	"gm4631"	FALSE	FALSE	NA	NA
"10986"	"gm4651"	FALSE	FALSE	NA	NA
"10987"	"gm4673"	FALSE	FALSE	NA	NA
"10988"	"gm4675"	FALSE	FALSE	NA	NA
"10989"	"gm4723"	TRUE	FALSE	NA	NA
"10990"	"gm4724"	FALSE	FALSE	NA	NA
"10991"	"gm4736"	FALSE	FALSE	NA	NA
"10992"	"gm4737"	FALSE	FALSE	NA	NA
"10993"	"gm4744"	FALSE	FALSE	NA	NA
"10994"	"gm4745"	FALSE	FALSE	NA	NA
"10995"	"gm4755"	FALSE	FALSE	NA	NA
"10996"	"gm4758"	FALSE	FALSE	NA	NA
"10997"	"gm4759"	FALSE	FALSE	16	66
"10998"	"gm4763"	FALSE	FALSE	NA	NA
"10999"	"gm4767"	FALSE	FALSE	NA	NA
"11000"	"gm4775"	FALSE	FALSE	NA	NA
"11001"	"gm4776"	FALSE	FALSE	NA	NA
"11002"	"gm4778"	FALSE	FALSE	NA	NA
"11003"	"gm4779"	FALSE	FALSE	NA	NA
"11004"	"gm4781"	FALSE	FALSE	NA	NA
"11005"	"gm4782"	FALSE	FALSE	NA	NA
"11006"	"gm4787"	FALSE	FALSE	81	328
"11007"	"gm4788"	FALSE	FALSE	NA	NA
"11008"	"gm4791"	FALSE	FALSE	NA	NA
"11009"	"gm4792"	FALSE	FALSE	NA	NA
"11010"	"gm4793"	FALSE	FALSE	NA	NA
"11011"	"gm4794"	FALSE	FALSE	NA	NA
"11012"	"gm4795"	FALSE	FALSE	NA	NA
"11013"	"gm4799"	FALSE	FALSE	NA	NA
"11014"	"gm4825"	FALSE	FALSE	NA	NA
"11015"	"gm4832"	FALSE	FALSE	NA	NA
"11016"	"gm4836"	FALSE	FALSE	NA	NA
"11017"	"gm4841"	FALSE	FALSE	NA	NA
"11018"	"gm4845"	FALSE	FALSE	NA	NA
"11019"	"gm4846"	FALSE	FALSE	NA	NA
"11020"	"gm4847"	FALSE	FALSE	NA	NA
"11021"	"gm4850"	FALSE	FALSE	NA	NA
"11022"	"gm4858"	FALSE	FALSE	NA	NA
"11023"	"gm4861"	FALSE	FALSE	NA	NA
"11024"	"gm4862"	FALSE	FALSE	NA	NA
"11025"	"gm4868"	FALSE	FALSE	NA	NA
"11026"	"gm4871"	FALSE	FALSE	NA	NA
"11027"	"gm4876"	FALSE	FALSE	NA	NA
"11028"	"gm4877"	FALSE	FALSE	NA	NA
"11029"	"gm4883"	FALSE	FALSE	NA	NA
"11030"	"gm4884"	FALSE	FALSE	NA	NA
"11031"	"gm4887"	TRUE	FALSE	NA	NA
"11032"	"gm4889"	TRUE	FALSE	NA	NA
"11033"	"gm4890"	FALSE	FALSE	NA	NA
"11034"	"gm4891"	FALSE	FALSE	NA	NA
"11035"	"gm4894"	FALSE	FALSE	NA	NA
"11036"	"gm4906"	FALSE	FALSE	NA	NA
"11037"	"gm4907"	FALSE	FALSE	NA	NA
"11038"	"gm4910"	FALSE	FALSE	NA	NA
"11039"	"gm4916"	FALSE	FALSE	NA	NA
"11040"	"gm4922"	FALSE	FALSE	NA	NA
"11041"	"gm4924"	FALSE	FALSE	NA	NA
"11042"	"gm4925"	FALSE	FALSE	NA	NA
"11043"	"gm4926"	FALSE	FALSE	NA	NA
"11044"	"gm4937"	FALSE	FALSE	NA	NA
"11045"	"gm4943"	FALSE	FALSE	NA	NA
"11046"	"gm4944"	FALSE	FALSE	NA	NA
"11047"	"gm4945"	FALSE	FALSE	NA	NA
"11048"	"gm4950"	FALSE	FALSE	NA	NA
"11049"	"gm4951"	TRUE	FALSE	30	165
"11050"	"gm4952"	FALSE	FALSE	NA	NA
"11051"	"gm4953"	FALSE	FALSE	NA	NA
"11052"	"gm4955"	FALSE	FALSE	16	73
"11053"	"gm4956"	FALSE	FALSE	19	99
"11054"	"gm4963"	FALSE	FALSE	NA	NA
"11055"	"gm4968"	FALSE	FALSE	NA	NA
"11056"	"gm4969"	FALSE	FALSE	NA	NA
"11057"	"gm4975"	FALSE	FALSE	NA	NA
"11058"	"gm4978"	FALSE	FALSE	NA	NA
"11059"	"gm498"	FALSE	FALSE	NA	NA
"11060"	"gm4980"	FALSE	FALSE	62	303
"11061"	"gm4981"	FALSE	FALSE	NA	NA
"11062"	"gm4984"	FALSE	FALSE	NA	NA
"11063"	"gm4985"	FALSE	FALSE	NA	NA
"11064"	"gm4987"	FALSE	FALSE	NA	NA
"11065"	"gm4994"	FALSE	FALSE	NA	NA
"11066"	"gm4997"	FALSE	FALSE	NA	NA
"11067"	"gm5039"	FALSE	FALSE	NA	NA
"11068"	"gm5045"	FALSE	FALSE	NA	NA
"11069"	"gm5058"	FALSE	FALSE	NA	NA
"11070"	"gm5065"	FALSE	FALSE	NA	NA
"11071"	"gm5067"	FALSE	FALSE	NA	NA
"11072"	"gm5068"	FALSE	FALSE	45	223
"11073"	"gm5069"	FALSE	FALSE	NA	NA
"11074"	"gm5071"	FALSE	FALSE	NA	NA
"11075"	"gm5072"	FALSE	FALSE	NA	NA
"11076"	"gm5082"	FALSE	FALSE	NA	NA
"11077"	"gm5083"	FALSE	FALSE	NA	NA
"11078"	"gm5084"	FALSE	FALSE	NA	NA
"11079"	"gm5087"	FALSE	FALSE	NA	NA
"11080"	"gm5089"	FALSE	FALSE	NA	NA
"11081"	"gm5091"	FALSE	FALSE	NA	NA
"11082"	"gm5093"	FALSE	FALSE	NA	NA
"11083"	"gm5097"	FALSE	FALSE	NA	NA
"11084"	"gm5105"	FALSE	FALSE	NA	NA
"11085"	"gm5106"	FALSE	FALSE	NA	NA
"11086"	"gm5108"	FALSE	FALSE	NA	NA
"11087"	"gm5111"	FALSE	FALSE	42	212
"11088"	"gm5113"	FALSE	FALSE	NA	NA
"11089"	"gm5114"	FALSE	FALSE	NA	NA
"11090"	"gm5116"	FALSE	FALSE	NA	NA
"11091"	"gm5121"	FALSE	FALSE	4	35
"11092"	"gm5124"	FALSE	FALSE	NA	NA
"11093"	"gm5127"	FALSE	FALSE	NA	NA
"11094"	"gm5128"	FALSE	FALSE	NA	NA
"11095"	"gm5129"	TRUE	FALSE	NA	NA
"11096"	"gm5132"	FALSE	FALSE	NA	NA
"11097"	"gm5134"	FALSE	FALSE	NA	NA
"11098"	"gm5138"	FALSE	FALSE	NA	NA
"11099"	"gm5141"	FALSE	FALSE	NA	NA
"11100"	"gm5142"	FALSE	FALSE	NA	NA
"11101"	"gm5145"	FALSE	FALSE	NA	NA
"11102"	"gm5148"	FALSE	FALSE	NA	NA
"11103"	"gm5150"	FALSE	FALSE	25	133
"11104"	"gm5152"	FALSE	FALSE	NA	NA
"11105"	"gm5155"	FALSE	FALSE	NA	NA
"11106"	"gm5160"	FALSE	FALSE	NA	NA
"11107"	"gm5161"	TRUE	FALSE	NA	NA
"11108"	"gm5166"	FALSE	FALSE	NA	NA
"11109"	"gm5167"	FALSE	FALSE	NA	NA
"11110"	"gm5168"	FALSE	FALSE	NA	NA
"11111"	"gm5169"	FALSE	FALSE	NA	NA
"11112"	"gm5174"	FALSE	FALSE	NA	NA
"11113"	"gm5177"	FALSE	FALSE	NA	NA
"11114"	"gm5215"	TRUE	FALSE	4	33
"11115"	"gm5218"	FALSE	FALSE	NA	NA
"11116"	"gm5239"	FALSE	FALSE	NA	NA
"11117"	"gm5244"	FALSE	FALSE	NA	NA
"11118"	"gm525"	FALSE	FALSE	NA	NA
"11119"	"gm5258"	FALSE	FALSE	NA	NA
"11120"	"gm5263"	FALSE	FALSE	2	14
"11121"	"gm527"	FALSE	FALSE	52	276
"11122"	"gm5277"	FALSE	FALSE	NA	NA
"11123"	"gm5286"	FALSE	FALSE	NA	NA
"11124"	"gm5292"	FALSE	FALSE	NA	NA
"11125"	"gm5294"	FALSE	FALSE	NA	NA
"11126"	"gm53"	FALSE	FALSE	NA	NA
"11127"	"gm5316"	FALSE	FALSE	NA	NA
"11128"	"gm5321"	TRUE	FALSE	NA	NA
"11129"	"gm5327"	TRUE	FALSE	NA	NA
"11130"	"gm5329"	FALSE	FALSE	NA	NA
"11131"	"gm5334"	FALSE	FALSE	NA	NA
"11132"	"gm5346"	FALSE	FALSE	NA	NA
"11133"	"gm5356"	TRUE	FALSE	NA	NA
"11134"	"gm5382"	FALSE	FALSE	NA	NA
"11135"	"gm5396"	FALSE	FALSE	NA	NA
"11136"	"gm5407"	FALSE	FALSE	NA	NA
"11137"	"gm5409"	TRUE	FALSE	NA	NA
"11138"	"gm5414"	FALSE	FALSE	NA	NA
"11139"	"gm5415"	FALSE	FALSE	NA	NA
"11140"	"gm5416"	FALSE	FALSE	NA	NA
"11141"	"gm5420"	FALSE	FALSE	NA	NA
"11142"	"gm5423"	TRUE	FALSE	NA	NA
"11143"	"gm5424"	FALSE	FALSE	NA	NA
"11144"	"gm5428"	FALSE	FALSE	NA	NA
"11145"	"gm5431"	FALSE	FALSE	45	226
"11146"	"gm5432"	FALSE	FALSE	NA	NA
"11147"	"gm5434"	FALSE	FALSE	NA	NA
"11148"	"gm5436"	FALSE	FALSE	NA	NA
"11149"	"gm5441"	FALSE	FALSE	NA	NA
"11150"	"gm5444"	FALSE	FALSE	NA	NA
"11151"	"gm5446"	FALSE	FALSE	NA	NA
"11152"	"gm5447"	FALSE	FALSE	NA	NA
"11153"	"gm5449"	FALSE	FALSE	NA	NA
"11154"	"gm5451"	FALSE	FALSE	NA	NA
"11155"	"gm5453"	FALSE	FALSE	NA	NA
"11156"	"gm5454"	FALSE	FALSE	NA	NA
"11157"	"gm5455"	FALSE	FALSE	NA	NA
"11158"	"gm5458"	FALSE	FALSE	70	314
"11159"	"gm5459"	FALSE	FALSE	NA	NA
"11160"	"gm5460"	FALSE	FALSE	NA	NA
"11161"	"gm5464"	FALSE	FALSE	NA	NA
"11162"	"gm5468"	FALSE	FALSE	NA	NA
"11163"	"gm5471"	FALSE	FALSE	26	148
"11164"	"gm5475"	FALSE	FALSE	NA	NA
"11165"	"gm5478"	FALSE	FALSE	NA	NA
"11166"	"gm5483"	FALSE	FALSE	NA	NA
"11167"	"gm5501"	FALSE	FALSE	NA	NA
"11168"	"gm5507"	FALSE	FALSE	NA	NA
"11169"	"gm5519"	FALSE	FALSE	NA	NA
"11170"	"gm5523"	FALSE	FALSE	NA	NA
"11171"	"gm5524"	FALSE	FALSE	NA	NA
"11172"	"gm5528"	FALSE	FALSE	NA	NA
"11173"	"gm5532"	FALSE	FALSE	NA	NA
"11174"	"gm5533"	FALSE	FALSE	NA	NA
"11175"	"gm5535"	FALSE	FALSE	NA	NA
"11176"	"gm5538"	FALSE	FALSE	NA	NA
"11177"	"gm5544"	FALSE	FALSE	NA	NA
"11178"	"gm5546"	FALSE	FALSE	NA	NA
"11179"	"gm5549"	FALSE	FALSE	NA	NA
"11180"	"gm5559"	FALSE	FALSE	NA	NA
"11181"	"gm5561"	FALSE	FALSE	NA	NA
"11182"	"gm5566"	FALSE	FALSE	NA	NA
"11183"	"gm5570"	FALSE	FALSE	NA	NA
"11184"	"gm5576"	FALSE	FALSE	NA	NA
"11185"	"gm5577"	FALSE	FALSE	NA	NA
"11186"	"gm5581"	FALSE	FALSE	NA	NA
"11187"	"gm5585"	FALSE	FALSE	NA	NA
"11188"	"gm5590"	FALSE	FALSE	NA	NA
"11189"	"gm5591"	FALSE	FALSE	NA	NA
"11190"	"gm5592"	FALSE	FALSE	NA	NA
"11191"	"gm5593"	FALSE	FALSE	NA	NA
"11192"	"gm5595"	FALSE	FALSE	55	285
"11193"	"gm5600"	FALSE	FALSE	NA	NA
"11194"	"gm5601"	FALSE	FALSE	NA	NA
"11195"	"gm5602"	FALSE	FALSE	NA	NA
"11196"	"gm5607"	FALSE	FALSE	NA	NA
"11197"	"gm561"	FALSE	FALSE	NA	NA
"11198"	"gm5611"	TRUE	FALSE	NA	NA
"11199"	"gm5614"	FALSE	FALSE	NA	NA
"11200"	"gm5615"	FALSE	FALSE	NA	NA
"11201"	"gm5616"	FALSE	FALSE	NA	NA
"11202"	"gm5617"	FALSE	FALSE	24	115
"11203"	"gm5619"	FALSE	FALSE	NA	NA
"11204"	"gm5620"	FALSE	FALSE	NA	NA
"11205"	"gm5622"	FALSE	FALSE	NA	NA
"11206"	"gm5624"	FALSE	FALSE	NA	NA
"11207"	"gm5627"	FALSE	FALSE	NA	NA
"11208"	"gm5634"	FALSE	FALSE	NA	NA
"11209"	"gm5635"	FALSE	FALSE	NA	NA
"11210"	"gm5637"	FALSE	FALSE	NA	NA
"11211"	"gm5639"	FALSE	FALSE	NA	NA
"11212"	"gm5640"	FALSE	FALSE	NA	NA
"11213"	"gm5643"	FALSE	FALSE	5	38
"11214"	"gm5645"	FALSE	FALSE	NA	NA
"11215"	"gm5662"	FALSE	FALSE	NA	NA
"11216"	"gm5665"	TRUE	FALSE	55	285
"11217"	"gm5670"	FALSE	FALSE	NA	NA
"11218"	"gm568"	FALSE	FALSE	NA	NA
"11219"	"gm5689"	FALSE	FALSE	NA	NA
"11220"	"gm5698"	FALSE	FALSE	NA	NA
"11221"	"gm5699"	FALSE	FALSE	NA	NA
"11222"	"gm5705"	FALSE	FALSE	NA	NA
"11223"	"gm5709"	FALSE	FALSE	NA	NA
"11224"	"gm572"	FALSE	FALSE	NA	NA
"11225"	"gm5724"	FALSE	FALSE	NA	NA
"11226"	"gm5725"	FALSE	FALSE	NA	NA
"11227"	"gm5726"	FALSE	FALSE	NA	NA
"11228"	"gm5728"	FALSE	FALSE	NA	NA
"11229"	"gm5741"	FALSE	FALSE	NA	NA
"11230"	"gm5745"	FALSE	FALSE	NA	NA
"11231"	"gm5751"	FALSE	FALSE	NA	NA
"11232"	"gm5755"	FALSE	FALSE	NA	NA
"11233"	"gm5766"	FALSE	FALSE	NA	NA
"11234"	"gm5771"	FALSE	FALSE	NA	NA
"11235"	"gm5773"	FALSE	FALSE	NA	NA
"11236"	"gm5784"	FALSE	FALSE	NA	NA
"11237"	"gm5795"	FALSE	FALSE	NA	NA
"11238"	"gm5796"	FALSE	FALSE	NA	NA
"11239"	"gm5797"	FALSE	FALSE	NA	NA
"11240"	"gm5798"	TRUE	FALSE	NA	NA
"11241"	"gm5799"	FALSE	FALSE	NA	NA
"11242"	"gm5800"	FALSE	FALSE	NA	NA
"11243"	"gm5801"	FALSE	FALSE	NA	NA
"11244"	"gm5803"	FALSE	FALSE	NA	NA
"11245"	"gm5805"	FALSE	FALSE	NA	NA
"11246"	"gm5806"	FALSE	FALSE	NA	NA
"11247"	"gm5819"	FALSE	FALSE	NA	NA
"11248"	"gm5830"	FALSE	FALSE	NA	NA
"11249"	"gm5833"	FALSE	FALSE	NA	NA
"11250"	"gm5849"	FALSE	FALSE	NA	NA
"11251"	"gm5860"	FALSE	FALSE	NA	NA
"11252"	"gm5861"	FALSE	FALSE	NA	NA
"11253"	"gm5862"	FALSE	FALSE	NA	NA
"11254"	"gm5866"	FALSE	FALSE	NA	NA
"11255"	"gm5868"	FALSE	FALSE	NA	NA
"11256"	"gm5878"	FALSE	FALSE	NA	NA
"11257"	"gm5879"	FALSE	FALSE	NA	NA
"11258"	"gm5884"	FALSE	FALSE	NA	NA
"11259"	"gm5885"	FALSE	FALSE	NA	NA
"11260"	"gm5891"	FALSE	FALSE	NA	NA
"11261"	"gm5893"	FALSE	FALSE	NA	NA
"11262"	"gm590"	FALSE	FALSE	NA	NA
"11263"	"gm5900"	FALSE	FALSE	NA	NA
"11264"	"gm5901"	FALSE	FALSE	NA	NA
"11265"	"gm5908"	FALSE	FALSE	NA	NA
"11266"	"gm5914"	TRUE	FALSE	NA	NA
"11267"	"gm5916"	FALSE	FALSE	NA	NA
"11268"	"gm5921"	FALSE	FALSE	4	31
"11269"	"gm5925"	FALSE	FALSE	NA	NA
"11270"	"gm5926"	FALSE	FALSE	NA	NA
"11271"	"gm5930"	FALSE	FALSE	NA	NA
"11272"	"gm5934"	FALSE	FALSE	NA	NA
"11273"	"gm5935"	FALSE	FALSE	NA	NA
"11274"	"gm5936"	FALSE	FALSE	NA	NA
"11275"	"gm5938"	FALSE	FALSE	NA	NA
"11276"	"gm5941"	FALSE	FALSE	NA	NA
"11277"	"gm5942"	FALSE	FALSE	NA	NA
"11278"	"gm5946"	FALSE	FALSE	NA	NA
"11279"	"gm5947"	FALSE	FALSE	NA	NA
"11280"	"gm595"	FALSE	FALSE	NA	NA
"11281"	"gm5958"	FALSE	FALSE	NA	NA
"11282"	"gm5963"	FALSE	FALSE	NA	NA
"11283"	"gm5965"	FALSE	FALSE	NA	NA
"11284"	"gm597"	FALSE	FALSE	NA	NA
"11285"	"gm6003"	FALSE	FALSE	NA	NA
"11286"	"gm6020"	FALSE	FALSE	NA	NA
"11287"	"gm6023"	FALSE	FALSE	NA	NA
"11288"	"gm6026"	FALSE	FALSE	NA	NA
"11289"	"gm6030"	FALSE	FALSE	NA	NA
"11290"	"gm6034"	FALSE	FALSE	NA	NA
"11291"	"gm6038"	FALSE	FALSE	NA	NA
"11292"	"gm6040"	FALSE	FALSE	NA	NA
"11293"	"gm6055"	TRUE	FALSE	NA	NA
"11294"	"gm608"	FALSE	FALSE	NA	NA
"11295"	"gm6086"	FALSE	FALSE	NA	NA
"11296"	"gm609"	FALSE	FALSE	NA	NA
"11297"	"gm6096"	FALSE	FALSE	NA	NA
"11298"	"gm6104"	FALSE	FALSE	NA	NA
"11299"	"gm6116"	FALSE	FALSE	NA	NA
"11300"	"gm6117"	FALSE	FALSE	NA	NA
"11301"	"gm6121"	FALSE	FALSE	NA	NA
"11302"	"gm6124"	FALSE	FALSE	NA	NA
"11303"	"gm6132"	FALSE	FALSE	NA	NA
"11304"	"gm6133"	FALSE	FALSE	NA	NA
"11305"	"gm6139"	FALSE	FALSE	NA	NA
"11306"	"gm614"	TRUE	FALSE	59	297
"11307"	"gm6155"	FALSE	FALSE	44	218
"11308"	"gm6158"	FALSE	FALSE	NA	NA
"11309"	"gm6164"	FALSE	FALSE	NA	NA
"11310"	"gm6169"	FALSE	FALSE	NA	NA
"11311"	"gm6176"	FALSE	FALSE	NA	NA
"11312"	"gm6177"	FALSE	FALSE	NA	NA
"11313"	"gm6180"	TRUE	FALSE	NA	NA
"11314"	"gm6189"	FALSE	FALSE	NA	NA
"11315"	"gm6195"	FALSE	FALSE	NA	NA
"11316"	"gm6205"	FALSE	FALSE	NA	NA
"11317"	"gm6211"	FALSE	FALSE	NA	NA
"11318"	"gm6222"	FALSE	FALSE	NA	NA
"11319"	"gm6225"	FALSE	FALSE	NA	NA
"11320"	"gm6238"	FALSE	FALSE	NA	NA
"11321"	"gm6253"	FALSE	FALSE	NA	NA
"11322"	"gm6265"	FALSE	FALSE	NA	NA
"11323"	"gm6268"	FALSE	FALSE	NA	NA
"11324"	"gm6270"	FALSE	FALSE	NA	NA
"11325"	"gm6272"	FALSE	FALSE	NA	NA
"11326"	"gm6277"	FALSE	FALSE	NA	NA
"11327"	"gm6288"	FALSE	FALSE	NA	NA
"11328"	"gm6289"	FALSE	FALSE	NA	NA
"11329"	"gm6293"	FALSE	FALSE	NA	NA
"11330"	"gm6297"	FALSE	FALSE	NA	NA
"11331"	"gm6309"	FALSE	FALSE	NA	NA
"11332"	"gm6310"	FALSE	FALSE	NA	NA
"11333"	"gm6313"	FALSE	FALSE	NA	NA
"11334"	"gm6316"	FALSE	FALSE	NA	NA
"11335"	"gm6327"	FALSE	FALSE	NA	NA
"11336"	"gm6337"	TRUE	FALSE	NA	NA
"11337"	"gm6345"	FALSE	FALSE	NA	NA
"11338"	"gm6351"	FALSE	FALSE	NA	NA
"11339"	"gm6356"	FALSE	FALSE	NA	NA
"11340"	"gm6358"	FALSE	FALSE	NA	NA
"11341"	"gm6367"	FALSE	FALSE	NA	NA
"11342"	"gm6369"	FALSE	FALSE	NA	NA
"11343"	"gm6370"	TRUE	FALSE	NA	NA
"11344"	"gm6377"	FALSE	FALSE	25	140
"11345"	"gm6401"	FALSE	FALSE	NA	NA
"11346"	"gm6404"	FALSE	FALSE	NA	NA
"11347"	"gm6406"	FALSE	FALSE	NA	NA
"11348"	"gm6408"	FALSE	FALSE	NA	NA
"11349"	"gm6410"	FALSE	FALSE	NA	NA
"11350"	"gm6415"	TRUE	FALSE	NA	NA
"11351"	"gm6432"	FALSE	FALSE	NA	NA
"11352"	"gm6434"	TRUE	FALSE	NA	NA
"11353"	"gm6444"	FALSE	FALSE	NA	NA
"11354"	"gm6445"	FALSE	FALSE	NA	NA
"11355"	"gm6455"	FALSE	FALSE	NA	NA
"11356"	"gm6457"	FALSE	FALSE	NA	NA
"11357"	"gm6460"	TRUE	FALSE	NA	NA
"11358"	"gm6462"	FALSE	FALSE	NA	NA
"11359"	"gm6465"	FALSE	FALSE	NA	NA
"11360"	"gm6468"	FALSE	FALSE	NA	NA
"11361"	"gm6471"	FALSE	FALSE	NA	NA
"11362"	"gm648"	FALSE	FALSE	NA	NA
"11363"	"gm6482"	FALSE	FALSE	NA	NA
"11364"	"gm6483"	FALSE	FALSE	NA	NA
"11365"	"gm6484"	FALSE	FALSE	NA	NA
"11366"	"gm6485"	FALSE	FALSE	NA	NA
"11367"	"gm6489"	FALSE	FALSE	NA	NA
"11368"	"gm6498"	FALSE	FALSE	NA	NA
"11369"	"gm6502"	FALSE	FALSE	NA	NA
"11370"	"gm6505"	FALSE	FALSE	NA	NA
"11371"	"gm6507"	TRUE	FALSE	NA	NA
"11372"	"gm6509"	FALSE	FALSE	NA	NA
"11373"	"gm6517"	FALSE	FALSE	64	307
"11374"	"gm6526"	FALSE	FALSE	NA	NA
"11375"	"gm6537"	FALSE	FALSE	NA	NA
"11376"	"gm6548"	FALSE	FALSE	NA	NA
"11377"	"gm6568"	FALSE	FALSE	NA	NA
"11378"	"gm6569"	FALSE	FALSE	NA	NA
"11379"	"gm6570"	FALSE	FALSE	NA	NA
"11380"	"gm6576"	TRUE	FALSE	NA	NA
"11381"	"gm6578"	TRUE	FALSE	NA	NA
"11382"	"gm6583"	FALSE	FALSE	NA	NA
"11383"	"gm6588"	FALSE	FALSE	NA	NA
"11384"	"gm6592"	FALSE	FALSE	NA	NA
"11385"	"gm6594"	TRUE	FALSE	NA	NA
"11386"	"gm6600"	FALSE	FALSE	NA	NA
"11387"	"gm6604"	FALSE	FALSE	NA	NA
"11388"	"gm6605"	FALSE	FALSE	NA	NA
"11389"	"gm6614"	FALSE	FALSE	NA	NA
"11390"	"gm6619"	FALSE	FALSE	NA	NA
"11391"	"gm6623"	FALSE	FALSE	NA	NA
"11392"	"gm6625"	TRUE	FALSE	NA	NA
"11393"	"gm6634"	FALSE	FALSE	NA	NA
"11394"	"gm6644"	FALSE	FALSE	NA	NA
"11395"	"gm6650"	FALSE	FALSE	NA	NA
"11396"	"gm6654"	FALSE	FALSE	NA	NA
"11397"	"gm6657"	FALSE	FALSE	NA	NA
"11398"	"gm6658"	FALSE	FALSE	NA	NA
"11399"	"gm6660"	FALSE	FALSE	NA	NA
"11400"	"gm6664"	FALSE	FALSE	NA	NA
"11401"	"gm6665"	FALSE	FALSE	NA	NA
"11402"	"gm6669"	FALSE	FALSE	NA	NA
"11403"	"gm6676"	FALSE	FALSE	NA	NA
"11404"	"gm6682"	FALSE	FALSE	NA	NA
"11405"	"gm6685"	FALSE	FALSE	NA	NA
"11406"	"gm6696"	FALSE	FALSE	NA	NA
"11407"	"gm6710"	FALSE	FALSE	NA	NA
"11408"	"gm6712"	FALSE	FALSE	21	103
"11409"	"gm6723"	FALSE	FALSE	NA	NA
"11410"	"gm6728"	FALSE	FALSE	NA	NA
"11411"	"gm6729"	FALSE	FALSE	NA	NA
"11412"	"gm6736"	FALSE	FALSE	NA	NA
"11413"	"gm6741"	FALSE	FALSE	NA	NA
"11414"	"gm6744"	FALSE	FALSE	NA	NA
"11415"	"gm6756"	FALSE	FALSE	NA	NA
"11416"	"gm6760"	FALSE	FALSE	NA	NA
"11417"	"gm6763"	FALSE	FALSE	NA	NA
"11418"	"gm6787"	FALSE	FALSE	NA	NA
"11419"	"gm6788"	TRUE	FALSE	NA	NA
"11420"	"gm6792"	FALSE	FALSE	NA	NA
"11421"	"gm6793"	FALSE	FALSE	NA	NA
"11422"	"gm6802"	FALSE	FALSE	NA	NA
"11423"	"gm6803"	FALSE	FALSE	NA	NA
"11424"	"gm6807"	FALSE	FALSE	NA	NA
"11425"	"gm6811"	FALSE	FALSE	NA	NA
"11426"	"gm6812"	FALSE	FALSE	NA	NA
